Time,AHU_Power,R1_Temp,R1_Setpiont,R2_Temp,R2_Setpiont,R3_Temp,R3_Setpiont,R4_Temp,R4_Setpiont,R5_Temp,R5_Setpiont,R6_Temp,R6_Setpiont,R7_Temp,R7_Setpiont,R8_Temp,R8_Setpiont
27-Oct-2024 17:00:00,0.0157599999879797,26.4014549255371,24,26.5205478668213,20,25.3408241271973,20,26.7152414321899,22,29.3933391571045,24,25.2637329101563,28,25.2873458862305,23,26.4267406463623,22
27-Oct-2024 17:15:00,0.015729999790589,26.3974895477295,24,26.5091705322266,20,25.3676147460938,20,26.7300205230713,22,29.3741455078125,24,25.2638835906982,28,25.305082321167,23,26.4681053161621,22
27-Oct-2024 17:30:00,0.0156787880555247,26.3618202209473,24,26.4818344116211,20,25.3666839599609,20,26.7307147979736,22,29.3667659759521,24,25.2720012664795,28,25.3115663528442,23,26.5065307617188,22
27-Oct-2024 17:45:00,0.015764516087309,26.3379211425781,24,26.4699954986572,20,25.3704967498779,20,26.7401342391968,22,29.3077449798584,24,25.2682914733887,28,25.3189086914063,23,26.5082378387451,22
27-Oct-2024 18:00:00,0.015837500221096,26.3137321472168,24,26.4539756774902,20,25.3784141540527,20,26.7472276687622,22,29.2590770721436,24,25.2739715576172,28,25.3255252838135,23,26.5004215240479,22
27-Oct-2024 18:15:00,0.0157870967541972,26.2924747467041,24,26.4282550811768,20,25.3860721588135,20,26.7546739578247,22,29.2030601501465,24,25.2720241546631,28,25.3397884368896,23,26.4612464904785,22
27-Oct-2024 18:30:00,0.0157718749833293,26.2494106292725,24,26.3930358886719,20,25.3753852844238,20,26.7475347518921,22,29.1721210479736,24,25.2590885162354,28,25.3365411758423,23,26.4182643890381,22
27-Oct-2024 18:45:00,0.0157677420084515,26.2234382629395,24,26.3719425201416,20,25.3846130371094,20,26.745397567749,22,29.1146850585938,24,25.2500343322754,28,25.3490085601807,23,26.3943586349487,22
27-Oct-2024 19:00:00,0.0157733334228396,26.1983032226563,24,26.3472900390625,20,25.3865737915039,20,26.7494087219238,22,29.0499172210693,24,25.3189239501953,28,25.3559532165527,23,26.3718757629395,22
27-Oct-2024 19:15:00,0.0157718748960178,26.1688079833984,24,26.3115043640137,20,25.3908615112305,20,26.7429599761963,22,29.0160808563232,24,25.3224296569824,28,25.3539171218872,23,26.3386363983154,22
